source_id,bp_rp,phot_g_mean_mag,parallax
206656990014898176,2.730767250061035,15.759003639221191,7.835453289079447
206665442509778560,2.1132850646972656,13.217110633850098,12.264061987431726
206707125168915968,1.9388465881347656,14.567365646362305,5.381687697460387
206728939305485056,3.0700206756591797,17.195096969604492,7.609858080947803
206744195029652992,2.4030723571777344,13.30102252960205,20.608293852187728
206868478500220032,1.9201860427856445,13.671010971069336,8.097942675156002
207125691204622592,0.9408464431762695,11.54878044128418,5.244388451925145
207911502715323392,1.705984115600586,19.743242263793945,5.722482257359453
207951115198871040,2.297853469848633,16.71390724182129,5.276841709053032
207995134320672000,2.0977554321289062,13.914700508117676,8.396775585215234
207999321912979584,0.6804304122924805,9.268990516662598,8.372867176662735
208052648227501568,0.8295516967773438,10.864631652832031,6.490445397317531
208062926086699520,2.2855796813964844,19.989818572998047,5.937180762394839
208067599006418560,1.9896297454833984,19.528526306152344,7.904913531973171
208107933043924352,3.4316940307617188,17.959728240966797,7.818914065528462
208122364134365184,1.542703628540039,19.582555770874023,5.154622444401027
208148894146823168,3.192157745361328,18.884056091308594,6.429432563467539
208228230784047360,1.7548351287841797,20.668701171875,13.426870844985768
208447995671884544,1.2323017120361328,20.537616729736328,5.099397103378985
208461980084964480,1.4558696746826172,20.480581283569336,5.08226504064267
208484932392238720,3.0615406036376953,18.470966339111328,6.472789877225041
208524033774305920,0.315032958984375,8.295819282531738,5.592038185460229
208549936718392448,2.671121597290039,17.646888732910156,6.005752843381609
208564440826302848,1.4384851455688477,13.469600677490234,5.156561757233113
208580899142795648,2.970243453979492,16.591655731201172,5.803011611256654
208589931455235968,1.407186508178711,18.431339263916016,5.267152833514702
208605569434768000,2.65725040435791,16.405622482299805,5.481342996495831
208625532442465152,2.3585615158081055,16.358409881591797,5.1340274907336045
208653084654882688,3.1713638305664062,18.769365310668945,5.196102014681809
208795888023931904,2.479029655456543,13.591336250305176,20.956667559843677
208940336360546688,1.7872028350830078,19.351993560791016,6.087249440326829
208947139590735104,2.0851078033447266,20.668169021606445,6.599598611784338
208960226354809216,2.6867446899414062,17.304014205932617,5.934323392950357
209075370134866176,3.0667781829833984,16.65119743347168,6.44848399943539
209188070075577472,1.3317909240722656,20.674787521362305,5.561740906373382
209192090164153984,1.9040889739990234,20.51466178894043,6.1136676137123995
209198377997095808,1.8445510864257812,20.760784149169922,8.557550813507213
209207444674743552,2.759136199951172,20.238739013671875,9.393750217572013
209220368230120064,1.7742996215820312,20.80533790588379,5.6006643774990055
209286888684652800,2.6603832244873047,19.4272403717041,5.131863361359104
209302213127961216,3.2089672088623047,18.777923583984375,5.620139091090194
209308462303762048,0.6253890991210938,19.24342155456543,6.002714990373248
209335438994731904,3.2230443954467773,16.868919372558594,10.050926660632788
209340936550313856,2.6094493865966797,12.671329498291016,30.039343861934253
209413366882636288,1.5825004577636719,19.730669021606445,5.770477044127342
209488305471029888,2.706406593322754,15.143187522888184,11.239340443679524
209511154694000640,3.0618743896484375,19.62990951538086,6.078696942639399
209524383194769920,2.1486167907714844,20.736095428466797,5.210129613326307
209575373047660416,1.4038686752319336,10.813261032104492,15.984193390371615
209619417935289472,3.657632827758789,18.683738708496094,8.471911183947755
209799501620378752,1.2392168045043945,12.871040344238281,5.026012245173052
209818021519260544,0.9083185195922852,10.419149398803711,9.043149877023675
209862650528895232,1.6398429870605469,20.790681838989258,8.303366405880238
209875432345022336,2.8426666259765625,17.79487419128418,6.16030328786525
209884198376335360,1.8391380310058594,13.855318069458008,6.511336014105547
209955250018751616,3.062769889831543,14.998384475708008,34.34752351398718
210110109360042240,1.013474464416504,11.784103393554688,5.785422163985039
210126022214182784,2.5851078033447266,17.79373550415039,6.037915272330078
210134680868207104,2.5388708114624023,15.145326614379883,6.950112253870846
210161069146536448,1.217193603515625,20.94945526123047,7.292880341937112
210194776050413184,1.9954471588134766,14.870892524719238,5.310571417814851
210253767424925824,3.1808128356933594,18.02932357788086,5.859287148568325
210284386247636096,0.6472797393798828,20.918155670166016,6.2455361890647945
210306651359726848,2.7420120239257812,17.63196563720703,16.115432402124465
210352173717292160,2.9971866607666016,19.262733459472656,6.267801444173572
210552009956273152,2.8820934295654297,20.273296356201172,5.437122089483886
210587576578191872,2.305683135986328,19.65335464477539,7.2400479032905825
210629804698249600,2.2393360137939453,15.372208595275879,5.102511520656954
210692476861343744,0.9313678741455078,11.574316024780273,5.496763468972487
210693301493902464,1.3411922454833984,20.809354782104492,5.643617829213668
210696389574439424,2.8948841094970703,17.73788070678711,5.868917022736157
210728657665656704,2.879009246826172,16.644079208374023,7.009925390792603
210739545407437568,3.2524166107177734,18.715099334716797,6.591259328623152
210793833793832576,0.48491477966308594,19.20292854309082,6.665321604638126
210865821741185152,1.4871606826782227,13.238329887390137,5.795668425875817
210979479459492224,2.5619916915893555,15.460999488830566,6.134826016076716
211035627567827584,2.4983110427856445,15.540029525756836,7.81950979967994
211063596395137536,1.529789924621582,14.039292335510254,5.454784540169361
211064519812647552,1.9404067993164062,19.448692321777344,5.150248587821512
211139668856472448,1.5649909973144531,19.632091522216797,7.628131668633768
211151076288153088,3.210542678833008,20.362295150756836,10.828365818858556
211231237557572224,1.4098014831542969,20.836166381835938,5.709081269367301
137339280167249408,2.4438209533691406,14.667466163635254,9.719400303825422
